File,Type,OrigSize,CompSize,Ratio%,EncTime(ms),DecTime(ms),Correct,ShannonEntropy,MaxEntropy,RepetitionFactor
data/sensor/weather_description.csv_101,LZW,450,216,48.00,0.010,0.005,true,4.2836,4.9069,0.7812
data/sensor/weather_description.csv_102,LZW,468,238,50.85,0.014,0.007,true,4.3108,4.9542,0.7511
data/sensor/weather_description.csv_103,LZW,486,200,41.15,0.011,0.006,true,4.0219,4.8074,0.8368
data/sensor/weather_description.csv_104,LZW,509,230,45.19,0.012,0.006,true,4.1273,4.9069,0.7968
data/sensor/weather_description.csv_105,LZW,491,204,41.55,0.011,0.005,true,3.9866,4.8580,0.7914
data/sensor/weather_description.csv_106,LZW,494,210,42.51,0.012,0.006,true,4.0579,4.7549,0.8171
data/sensor/weather_description.csv_107,LZW,503,238,47.32,0.011,0.006,true,4.1416,4.9069,0.7545
data/sensor/weather_description.csv_108,LZW,487,212,43.53,0.011,0.005,true,4.0942,4.8074,0.8144
data/sensor/weather_description.csv_109,LZW,461,206,44.69,0.012,0.006,true,4.0763,4.9542,0.7691
data/sensor/weather_description.csv_110,LZW,465,229,49.25,0.011,0.005,true,4.2274,4.9069,0.7840
data/sensor/weather_description.csv_111,LZW,460,228,49.57,0.011,0.005,true,4.2497,4.9069,0.7795
data/sensor/weather_description.csv_112,LZW,462,180,38.96,0.011,0.005,true,3.9464,4.7549,0.8326
data/sensor/weather_description.csv_113,LZW,453,230,50.77,0.011,0.006,true,4.2476,4.9542,0.7694
data/sensor/weather_description.csv_114,LZW,445,222,49.89,0.012,0.005,true,4.2456,4.9542,0.7675
data/sensor/weather_description.csv_115,LZW,431,229,53.13,0.011,0.005,true,4.3360,4.9542,0.7319
data/sensor/weather_description.csv_116,LZW,451,224,49.67,0.011,0.005,true,4.2313,4.8580,0.7840
data/sensor/weather_description.csv_117,LZW,456,200,43.86,0.011,0.005,true,4.0772,4.7004,0.8436
data/sensor/weather_description.csv_118,LZW,520,219,42.12,0.013,0.007,true,4.1286,4.7549,0.8591
data/sensor/weather_description.csv_119,LZW,446,222,49.78,0.012,0.006,true,4.2557,4.8580,0.7883
data/sensor/weather_description.csv_120,LZW,445,238,53.48,0.015,0.006,true,4.3153,4.8580,0.7178
data/sensor/weather_description.csv_121,LZW,423,225,53.19,0.013,0.007,true,4.2899,4.8580,0.7435
data/sensor/weather_description.csv_122,LZW,430,201,46.74,0.011,0.005,true,4.1406,4.9069,0.7570
data/sensor/weather_description.csv_123,LZW,446,194,43.50,0.016,0.008,true,4.0764,4.8580,0.8108
data/sensor/weather_description.csv_124,LZW,481,223,46.36,0.015,0.007,true,4.1304,4.9069,0.7578
data/sensor/weather_description.csv_125,LZW,516,254,49.22,0.015,0.007,true,4.2707,5.0444,0.7549
data/sensor/weather_description.csv_126,LZW,495,232,46.87,0.015,0.007,true,4.1928,4.8580,0.7931
data/sensor/weather_description.csv_127,LZW,499,246,49.30,0.012,0.006,true,4.2899,4.9542,0.7525
data/sensor/weather_description.csv_128,LZW,506,249,49.21,0.013,0.006,true,4.2766,4.9069,0.7778
data/sensor/weather_description.csv_129,LZW,497,241,48.49,0.090,0.057,true,4.2609,4.9542,0.8061
data/sensor/weather_description.csv_130,LZW,504,246,48.81,0.016,0.007,true,4.2411,4.8580,0.7908
data/sensor/weather_description.csv_131,LZW,513,251,48.93,0.015,0.009,true,4.2598,4.8580,0.7691
data/sensor/weather_description.csv_132,LZW,515,243,47.18,0.013,0.006,true,4.2139,4.8580,0.8129
data/sensor/weather_description.csv_133,LZW,491,232,47.25,0.011,0.006,true,4.2510,4.9542,0.7975
data/sensor/weather_description.csv_134,LZW,496,231,46.57,0.011,0.005,true,4.2600,4.9542,0.7895
data/sensor/weather_description.csv_135,LZW,483,230,47.62,0.011,0.007,true,4.2340,4.8580,0.7859
data/sensor/weather_description.csv_136,LZW,502,242,48.21,0.011,0.006,true,4.1791,4.8074,0.7920
data/sensor/weather_description.csv_137,LZW,470,224,47.66,0.010,0.005,true,4.1901,4.9069,0.7927
data/sensor/weather_description.csv_138,LZW,464,223,48.06,0.011,0.006,true,4.2460,4.9542,0.7771
data/sensor/weather_description.csv_139,LZW,473,206,43.55,0.011,0.005,true,4.1026,4.7004,0.8386
data/sensor/weather_description.csv_140,LZW,524,219,41.79,0.012,0.006,true,4.1064,4.7549,0.8621
data/sensor/weather_description.csv_141,LZW,525,215,40.95,0.011,0.007,true,4.0858,4.7004,0.8623
data/sensor/weather_description.csv_142,LZW,439,224,51.03,0.011,0.005,true,4.1894,4.9069,0.7483
data/sensor/weather_description.csv_143,LZW,430,219,50.93,0.011,0.005,true,4.2197,4.9542,0.7313
data/sensor/weather_description.csv_144,LZW,400,196,49.00,0.009,0.006,true,4.1317,4.7549,0.7814
data/sensor/weather_description.csv_145,LZW,418,198,47.37,0.011,0.005,true,4.1786,4.8074,0.7885
data/sensor/weather_description.csv_146,LZW,416,205,49.28,0.011,0.005,true,4.1901,4.7549,0.7681
data/sensor/weather_description.csv_147,LZW,421,206,48.93,0.010,0.006,true,4.3002,4.9542,0.7852
data/sensor/weather_description.csv_148,LZW,490,230,46.94,0.012,0.006,true,4.2298,4.9069,0.8074
data/sensor/weather_description.csv_149,LZW,493,227,46.04,0.012,0.005,true,4.2103,4.9069,0.8106
data/sensor/weather_description.csv_150,LZW,507,248,48.92,0.012,0.006,true,4.2688,4.9542,0.7762
data/sensor/weather_description.csv_151,LZW,506,237,46.84,0.011,0.006,true,4.2229,4.8580,0.8135
data/sensor/weather_description.csv_152,LZW,541,242,44.73,0.012,0.026,true,4.2011,4.9542,0.8219
data/sensor/weather_description.csv_153,LZW,520,223,42.88,0.012,0.006,true,4.1841,4.8580,0.8340
data/sensor/weather_description.csv_154,LZW,510,229,44.90,0.012,0.005,true,4.1828,4.8074,0.8130
