File,Type,OrigSize,CompSize,Ratio%,EncTime(ms),DecTime(ms),Correct,ShannonEntropy,MaxEntropy,RepetitionFactor
data/sensor/humidity.csv_459,Huffman,197,81,41.12,0.015,0.009,true,3.1895,3.9069,0.5795
data/sensor/humidity.csv_460,Huffman,189,79,41.80,0.015,0.008,true,3.2248,3.9069,0.5401
data/sensor/humidity.csv_461,Huffman,196,83,42.35,0.015,0.009,true,3.2771,3.9069,0.5361
data/sensor/humidity.csv_462,Huffman,195,82,42.05,0.015,0.009,true,3.2520,3.9069,0.5959
data/sensor/humidity.csv_463,Huffman,197,82,41.62,0.015,0.009,true,3.2245,3.9069,0.5385
data/sensor/humidity.csv_464,Huffman,187,78,41.71,0.014,0.009,true,3.2482,3.9069,0.5135
data/sensor/humidity.csv_465,Huffman,190,81,42.63,0.015,0.009,true,3.2959,3.9069,0.5266
data/sensor/humidity.csv_466,Huffman,194,82,42.27,0.015,0.009,true,3.2579,3.9069,0.5208
data/sensor/humidity.csv_467,Huffman,190,79,41.58,0.015,0.008,true,3.2312,3.9069,0.5319
data/sensor/humidity.csv_468,Huffman,194,82,42.27,0.014,0.009,true,3.2712,3.9069,0.5469
data/sensor/humidity.csv_469,Huffman,191,80,41.88,0.014,0.009,true,3.2594,3.9069,0.5291
data/sensor/humidity.csv_470,Huffman,194,81,41.75,0.015,0.009,true,3.2422,3.9069,0.5677
data/sensor/humidity.csv_471,Huffman,196,83,42.35,0.016,0.009,true,3.2699,3.9069,0.5567
data/sensor/humidity.csv_472,Huffman,196,82,41.84,0.017,0.009,true,3.2417,3.9069,0.5515
data/sensor/humidity.csv_473,Huffman,200,84,42.00,0.017,0.010,true,3.2415,3.9069,0.5707
data/sensor/humidity.csv_474,Huffman,201,84,41.79,0.015,0.009,true,3.2294,3.9069,0.5779
data/sensor/humidity.csv_475,Huffman,200,85,42.50,0.015,0.009,true,3.2934,3.9069,0.6010
