File,Type,OrigSize,CompSize,Ratio%,EncTime(ms),DecTime(ms),Correct,ShannonEntropy,MaxEntropy,RepetitionFactor
data/sensor/humidity.csv_310,LZW,192,115,59.90,0.009,0.004,true,3.2378,3.9069,0.5263
data/sensor/humidity.csv_311,LZW,191,108,56.54,0.009,0.003,true,3.2633,3.9069,0.5820
data/sensor/humidity.csv_312,LZW,188,116,61.70,0.012,0.006,true,3.2536,3.9069,0.5000
data/sensor/humidity.csv_313,LZW,192,116,60.42,0.010,0.003,true,3.2898,3.9069,0.5158
data/sensor/humidity.csv_314,LZW,197,115,58.38,0.010,0.003,true,3.1699,3.9069,0.5590
data/sensor/humidity.csv_315,LZW,198,113,57.07,0.009,0.004,true,3.1893,3.9069,0.5867
data/sensor/humidity.csv_316,LZW,196,119,60.71,0.010,0.004,true,3.2423,3.9069,0.5155
data/sensor/humidity.csv_317,LZW,196,115,58.67,0.010,0.003,true,3.2685,3.9069,0.5361
data/sensor/humidity.csv_318,LZW,196,119,60.71,0.103,0.007,true,3.2587,3.9069,0.5361
data/sensor/humidity.csv_319,LZW,195,119,61.03,0.013,0.004,true,3.2707,3.9069,0.5751
data/sensor/humidity.csv_320,LZW,191,117,61.26,0.030,0.004,true,3.3072,3.9069,0.5397
data/sensor/humidity.csv_321,LZW,200,121,60.50,0.011,0.005,true,3.2680,3.9069,0.5152
data/sensor/humidity.csv_322,LZW,195,117,60.00,0.008,0.003,true,3.3140,3.9069,0.5233
data/sensor/humidity.csv_323,LZW,192,120,62.50,0.009,0.003,true,3.2774,3.9069,0.4789
data/sensor/humidity.csv_324,LZW,187,119,63.64,0.009,0.004,true,3.2926,3.9069,0.5027
data/sensor/humidity.csv_325,LZW,196,116,59.18,0.009,0.004,true,3.2270,3.9069,0.5412
data/sensor/humidity.csv_326,LZW,196,115,58.67,0.010,0.004,true,3.2038,3.9069,0.5515
data/sensor/humidity.csv_327,LZW,192,115,59.90,0.010,0.004,true,3.2226,3.9069,0.5211
data/sensor/humidity.csv_328,LZW,191,113,59.16,0.010,0.004,true,3.2705,3.9069,0.5661
data/sensor/humidity.csv_329,LZW,196,116,59.18,0.010,0.004,true,3.2424,3.9069,0.5722
data/sensor/humidity.csv_330,LZW,192,112,58.33,0.010,0.004,true,3.2163,3.9069,0.5737
data/sensor/humidity.csv_331,LZW,196,115,58.67,0.010,0.005,true,3.2391,3.9069,0.5567
data/sensor/humidity.csv_332,LZW,199,115,57.79,0.009,0.003,true,3.2629,3.9069,0.5990
data/sensor/humidity.csv_333,LZW,196,114,58.16,0.009,0.004,true,3.2262,3.9069,0.6082
data/sensor/humidity.csv_334,LZW,189,111,58.73,0.010,0.004,true,3.1704,3.9069,0.6150
data/sensor/humidity.csv_335,LZW,193,113,58.55,0.010,0.003,true,3.2022,3.9069,0.5707
data/sensor/humidity.csv_336,LZW,195,108,55.38,0.009,0.004,true,3.2126,3.9069,0.6425
data/sensor/humidity.csv_337,LZW,192,106,55.21,0.009,0.003,true,3.2574,3.9069,0.6000
data/sensor/humidity.csv_338,LZW,195,107,54.87,0.009,0.004,true,3.2620,3.9069,0.6632
data/sensor/humidity.csv_339,LZW,196,110,56.12,0.009,0.005,true,3.1687,3.9069,0.6340
data/sensor/humidity.csv_340,LZW,195,107,54.87,0.010,0.003,true,3.2468,3.9069,0.6321
data/sensor/humidity.csv_341,LZW,196,110,56.12,0.010,0.004,true,3.2187,3.9069,0.5773
data/sensor/humidity.csv_342,LZW,176,112,63.64,0.008,0.004,true,3.1876,3.9069,0.5000
data/sensor/humidity.csv_343,LZW,167,106,63.47,0.009,0.004,true,3.1917,3.9069,0.5152
data/sensor/humidity.csv_344,LZW,159,102,64.15,0.009,0.004,true,3.2408,3.9069,0.4459
data/sensor/humidity.csv_345,LZW,180,112,62.22,0.009,0.004,true,3.1979,3.9069,0.4944
data/sensor/humidity.csv_346,LZW,175,112,64.00,0.010,0.003,true,3.2078,3.9069,0.4913
data/sensor/humidity.csv_347,LZW,192,114,59.38,0.067,0.023,true,3.2184,3.9069,0.5053
data/sensor/humidity.csv_348,LZW,191,117,61.26,0.011,0.003,true,3.2234,3.9069,0.5026
data/sensor/humidity.csv_349,LZW,191,117,61.26,0.009,0.002,true,3.2337,3.9069,0.5185
data/sensor/humidity.csv_350,LZW,191,113,59.16,0.009,0.004,true,3.2058,3.9069,0.5820
data/sensor/humidity.csv_351,LZW,191,113,59.16,0.008,0.003,true,3.2306,3.9069,0.5344
data/sensor/humidity.csv_352,LZW,195,113,57.95,0.008,0.003,true,3.1269,3.9069,0.5596
data/sensor/humidity.csv_353,LZW,191,110,57.59,0.008,0.003,true,3.1268,3.8074,0.6032
data/sensor/humidity.csv_354,LZW,195,114,58.46,0.009,0.003,true,3.1808,3.9069,0.5699
data/sensor/humidity.csv_355,LZW,199,113,56.78,0.008,0.003,true,3.1489,3.8074,0.6244
data/sensor/humidity.csv_356,LZW,195,116,59.49,0.010,0.004,true,3.2061,3.8074,0.5855
data/sensor/humidity.csv_357,LZW,199,114,57.29,0.010,0.003,true,3.2594,3.9069,0.5939
data/sensor/humidity.csv_358,LZW,199,116,58.29,0.010,0.004,true,3.2420,3.9069,0.5888
data/sensor/humidity.csv_359,LZW,196,107,54.59,0.012,0.005,true,3.2438,3.9069,0.5928
data/sensor/humidity.csv_360,LZW,195,114,58.46,0.010,0.004,true,3.2358,3.9069,0.6218
data/sensor/humidity.csv_361,LZW,191,113,59.16,0.009,0.004,true,3.2962,3.9069,0.5926
data/sensor/humidity.csv_362,LZW,195,112,57.44,0.009,0.004,true,3.2629,3.9069,0.5855
data/sensor/humidity.csv_363,LZW,200,116,58.00,0.010,0.004,true,3.2678,3.9069,0.5859
data/sensor/humidity.csv_364,LZW,196,120,61.22,0.010,0.003,true,3.2613,3.9069,0.4948
data/sensor/humidity.csv_365,LZW,191,116,60.73,0.009,0.005,true,3.2313,3.9069,0.5450
data/sensor/humidity.csv_366,LZW,201,119,59.20,0.010,0.004,true,3.2194,3.9069,0.5528
data/sensor/humidity.csv_367,LZW,187,117,62.57,0.009,0.003,true,3.2866,3.9069,0.4865
data/sensor/humidity.csv_368,LZW,171,111,64.91,0.010,0.004,true,3.2705,3.9069,0.4734
data/sensor/humidity.csv_369,LZW,191,119,62.30,0.011,0.004,true,3.2984,3.9069,0.5132
data/sensor/humidity.csv_370,LZW,190,116,61.05,0.011,0.004,true,3.2591,3.9069,0.5053
data/sensor/humidity.csv_371,LZW,186,117,62.90,0.012,0.005,true,3.2370,3.9069,0.5054
data/sensor/humidity.csv_372,LZW,194,117,60.31,0.011,0.004,true,3.2419,3.9069,0.5208
data/sensor/humidity.csv_373,LZW,199,119,59.80,0.011,0.004,true,3.2318,3.9069,0.5127
data/sensor/humidity.csv_374,LZW,198,114,57.58,0.012,0.005,true,3.2099,3.9069,0.5459
data/sensor/humidity.csv_375,LZW,195,119,61.03,0.013,0.005,true,3.2670,3.9069,0.5389
data/sensor/humidity.csv_376,LZW,191,115,60.21,0.099,0.005,true,3.2634,3.9069,0.5450
data/sensor/humidity.csv_377,LZW,179,110,61.45,0.015,0.005,true,3.2085,3.9069,0.5367
data/sensor/humidity.csv_378,LZW,191,113,59.16,0.012,0.019,true,3.2007,3.9069,0.5503
data/sensor/humidity.csv_379,LZW,199,113,56.78,0.046,0.005,true,3.1834,3.9069,0.6041
data/sensor/humidity.csv_380,LZW,195,119,61.03,0.011,0.004,true,3.2999,3.9069,0.5699
data/sensor/humidity.csv_381,LZW,195,117,60.00,0.009,0.004,true,3.2767,3.9069,0.5233
data/sensor/humidity.csv_382,LZW,188,117,62.23,0.009,0.004,true,3.2328,3.9069,0.5269
data/sensor/humidity.csv_383,LZW,189,113,59.79,0.009,0.004,true,3.1806,3.9069,0.5455
data/sensor/humidity.csv_384,LZW,195,114,58.46,0.009,0.003,true,3.2553,3.9069,0.5648
data/sensor/humidity.csv_385,LZW,193,119,61.66,0.009,0.004,true,3.2306,3.9069,0.5550
data/sensor/humidity.csv_386,LZW,196,112,57.14,0.009,0.003,true,3.2700,3.9069,0.5722
data/sensor/humidity.csv_387,LZW,199,117,58.79,0.010,0.003,true,3.2638,3.9069,0.5431
data/sensor/humidity.csv_388,LZW,195,119,61.03,0.008,0.004,true,3.2818,3.9069,0.5233
data/sensor/humidity.csv_389,LZW,187,117,62.57,0.009,0.003,true,3.2788,3.9069,0.4919
data/sensor/humidity.csv_390,LZW,187,115,61.50,0.009,0.003,true,3.2571,3.9069,0.5459
data/sensor/humidity.csv_391,LZW,167,112,67.07,0.009,0.004,true,3.2143,3.9069,0.4970
data/sensor/humidity.csv_392,LZW,159,105,66.04,0.008,0.004,true,3.2307,3.9069,0.4713
data/sensor/humidity.csv_393,LZW,159,101,63.52,0.009,0.003,true,3.2264,3.9069,0.5223
