File,Type,OrigSize,CompSize,Ratio%,EncTime(ms),DecTime(ms),Correct,ShannonEntropy,MaxEntropy,RepetitionFactor
data/sensor/temperature.csv_306,LZW,266,178,66.92,0.011,0.004,true,3.4631,3.9069,0.4205
data/sensor/temperature.csv_307,LZW,267,170,63.67,0.045,0.012,true,3.4732,3.9069,0.4264
data/sensor/temperature.csv_308,LZW,269,183,68.03,0.014,0.006,true,3.5569,3.9069,0.3745
data/sensor/temperature.csv_309,LZW,267,176,65.92,0.012,0.005,true,3.5304,3.9069,0.4453
data/sensor/temperature.csv_310,LZW,268,174,64.93,0.013,0.006,true,3.4969,3.9069,0.4211
data/sensor/temperature.csv_311,LZW,268,179,66.79,0.012,0.005,true,3.5045,3.9069,0.3872
data/sensor/temperature.csv_312,LZW,267,176,65.92,0.014,0.005,true,3.5281,3.9069,0.4038
data/sensor/temperature.csv_313,LZW,268,184,68.66,0.014,0.007,true,3.5186,3.9069,0.3759
data/sensor/temperature.csv_314,LZW,263,176,66.92,0.013,0.006,true,3.4842,3.9069,0.3716
data/sensor/temperature.csv_315,LZW,266,175,65.79,0.012,0.005,true,3.5079,3.9069,0.4167
data/sensor/temperature.csv_316,LZW,262,170,64.89,0.010,0.005,true,3.4768,3.9069,0.3885
data/sensor/temperature.csv_317,LZW,264,176,66.67,0.009,0.004,true,3.4310,3.9069,0.4733
data/sensor/temperature.csv_318,LZW,267,176,65.92,0.010,0.004,true,3.4856,3.9069,0.4113
data/sensor/temperature.csv_319,LZW,266,179,67.29,0.009,0.005,true,3.4675,3.9069,0.4129
data/sensor/temperature.csv_320,LZW,265,180,67.92,0.010,0.004,true,3.5287,3.9069,0.3916
data/sensor/temperature.csv_321,LZW,262,174,66.41,0.010,0.004,true,3.4973,3.9069,0.3962
data/sensor/temperature.csv_322,LZW,266,177,66.54,0.010,0.005,true,3.5239,3.9069,0.3712
data/sensor/temperature.csv_323,LZW,264,169,64.02,0.010,0.005,true,3.4582,3.9069,0.4122
data/sensor/temperature.csv_324,LZW,266,174,65.41,0.009,0.004,true,3.4739,3.9069,0.4053
data/sensor/temperature.csv_325,LZW,264,176,66.67,0.009,0.005,true,3.4602,3.9069,0.4084
data/sensor/temperature.csv_326,LZW,265,168,63.40,0.009,0.004,true,3.4917,3.9069,0.4411
data/sensor/temperature.csv_327,LZW,266,171,64.29,0.009,0.004,true,3.4581,3.9069,0.4318
data/sensor/temperature.csv_328,LZW,264,170,64.39,0.011,0.005,true,3.4761,3.9069,0.4351
data/sensor/temperature.csv_329,LZW,264,166,62.88,0.010,0.004,true,3.4197,3.9069,0.4389
data/sensor/temperature.csv_330,LZW,262,171,65.27,0.009,0.004,true,3.4186,3.9069,0.4346
data/sensor/temperature.csv_331,LZW,262,170,64.89,0.010,0.005,true,3.3690,3.9069,0.4231
data/sensor/temperature.csv_332,LZW,268,176,65.67,0.010,0.004,true,3.4595,3.9069,0.3947
data/sensor/temperature.csv_333,LZW,265,173,65.28,0.093,0.038,true,3.3899,3.9069,0.4068
data/sensor/temperature.csv_334,LZW,266,175,65.79,0.011,0.004,true,3.4342,3.9069,0.4280
data/sensor/temperature.csv_335,LZW,265,177,66.79,0.010,0.003,true,3.4553,3.9069,0.3878
data/sensor/temperature.csv_336,LZW,270,179,66.30,0.010,0.005,true,3.4928,3.9069,0.3955
data/sensor/temperature.csv_337,LZW,270,180,66.67,0.010,0.005,true,3.4964,3.9069,0.3918
data/sensor/temperature.csv_338,LZW,264,175,66.29,0.010,0.004,true,3.4412,3.9069,0.3969
data/sensor/temperature.csv_339,LZW,267,177,66.29,0.009,0.005,true,3.5004,3.9069,0.3925
data/sensor/temperature.csv_340,LZW,267,176,65.92,0.009,0.004,true,3.5065,3.9069,0.4113
data/sensor/temperature.csv_341,LZW,266,177,66.54,0.009,0.004,true,3.4913,3.9069,0.4129
data/sensor/temperature.csv_342,LZW,265,179,67.55,0.010,0.005,true,3.4862,3.9069,0.3954
data/sensor/temperature.csv_343,LZW,264,175,66.29,0.009,0.004,true,3.4930,3.9069,0.4198
data/sensor/temperature.csv_344,LZW,268,174,64.93,0.009,0.004,true,3.5038,3.9069,0.4060
data/sensor/temperature.csv_345,LZW,264,176,66.67,0.008,0.005,true,3.4691,3.9069,0.3893
data/sensor/temperature.csv_346,LZW,266,176,66.17,0.010,0.004,true,3.4979,3.9069,0.4015
data/sensor/temperature.csv_347,LZW,263,174,66.16,0.009,0.004,true,3.4823,3.9069,0.4253
data/sensor/temperature.csv_348,LZW,266,176,66.17,0.009,0.004,true,3.4697,3.9069,0.3977
data/sensor/temperature.csv_349,LZW,264,176,66.67,0.008,0.004,true,3.4795,3.9069,0.4122
data/sensor/temperature.csv_350,LZW,266,175,65.79,0.009,0.004,true,3.4432,3.9069,0.4583
data/sensor/temperature.csv_351,LZW,265,169,63.77,0.009,0.004,true,3.3957,3.9069,0.4449
data/sensor/temperature.csv_352,LZW,266,176,66.17,0.009,0.004,true,3.4655,3.9069,0.4129
data/sensor/temperature.csv_353,LZW,266,173,65.04,0.008,0.004,true,3.4711,3.9069,0.4280
data/sensor/temperature.csv_354,LZW,266,170,63.91,0.009,0.004,true,3.4418,3.9069,0.4583
data/sensor/temperature.csv_355,LZW,266,176,66.17,0.008,0.004,true,3.4622,3.9069,0.4394
data/sensor/temperature.csv_356,LZW,269,176,65.43,0.009,0.004,true,3.5013,3.9069,0.4157
data/sensor/temperature.csv_357,LZW,267,180,67.42,0.010,0.005,true,3.4982,3.9069,0.4000
data/sensor/temperature.csv_358,LZW,266,180,67.67,0.010,0.004,true,3.4957,3.9069,0.3902
data/sensor/temperature.csv_359,LZW,270,182,67.41,0.011,0.005,true,3.4793,3.9069,0.3993
data/sensor/temperature.csv_360,LZW,270,180,66.67,0.010,0.013,true,3.4874,3.9069,0.3657
data/sensor/temperature.csv_361,LZW,268,180,67.16,0.024,0.008,true,3.4981,3.9069,0.4060
data/sensor/temperature.csv_362,LZW,267,171,64.04,0.026,0.008,true,3.4811,3.9069,0.4189
data/sensor/temperature.csv_363,LZW,268,178,66.42,0.027,0.012,true,3.4875,3.9069,0.4211
data/sensor/temperature.csv_364,LZW,268,174,64.93,0.114,0.032,true,3.4649,3.9069,0.4173
data/sensor/temperature.csv_365,LZW,262,175,66.79,0.011,0.003,true,3.5043,3.9069,0.4192
data/sensor/temperature.csv_366,LZW,270,183,67.78,0.022,0.009,true,3.4766,3.9069,0.4030
data/sensor/temperature.csv_367,LZW,269,179,66.54,0.010,0.005,true,3.5036,3.9069,0.3970
data/sensor/temperature.csv_368,LZW,267,178,66.67,0.009,0.004,true,3.4721,3.9069,0.3962
data/sensor/temperature.csv_369,LZW,265,178,67.17,0.010,0.004,true,3.5043,3.9069,0.3878
data/sensor/temperature.csv_370,LZW,265,170,64.15,0.010,0.005,true,3.4730,3.9069,0.3916
data/sensor/temperature.csv_371,LZW,266,177,66.54,0.010,0.004,true,3.5129,3.9069,0.3864
data/sensor/temperature.csv_372,LZW,261,174,66.67,0.010,0.004,true,3.5011,3.9069,0.4208
data/sensor/temperature.csv_373,LZW,264,173,65.53,0.011,0.005,true,3.4851,3.9069,0.4313
data/sensor/temperature.csv_374,LZW,261,171,65.52,0.011,0.004,true,3.4243,3.9069,0.4363
data/sensor/temperature.csv_375,LZW,265,173,65.28,0.010,0.004,true,3.4812,3.9069,0.4068
